,Amount,Age,Year,Overseas,Mega,id,matches,Innings,Not Outs,Aggregate,Highest Score,Average,30s,50s,4s,6s,Boundary %,Scoring Rate,Top Scored in Innings,Top Scored %,Overs,Balls Bowled,Wickets,3 Wickets in Innings,4 Wickets in Innings,Economy Rate,Strike Rate,prog_agg,prog_avg,prog_sr,prog_bowlsr,prog_er,prog_wkts,prog_bowlavg,prog_matches,last_matches,last_inn,last_hs,last_runs,last_avg,last_sr,last_batpercent,overs,last_wkts,last_bowlavg,last_bowlsr,last_bowler,last_bowlpercent,birthyear,Role_All-Rounder,Role_Batsman,Role_Bowler,Role_Wicket Keeper,Nation_Indian,Nation_Overseas
526,0.1518292682926829,21,2014,0,1,4379,81,56,23,825,53,34.72,8,1,60,42,0.596363636,132.42,5,0.089285714,140.3,843.0,32.0,4.0,0.0,7.91,26.34,521.0,23.68,124.34,24.81,7.71,32.0,31.88,48.0,14.0,11.0,44.0,155.0,15.5,105.44,7.06,11.0,0.0,155.0,15.5,105.44,7.06,1993,1,0,0,0,1,0
527,0.8928571428571428,30,2016,1,0,4383,30,13,4,91,25,23.31,0,0,6,5,0.593406593,119.74,0,0.0,114.0,684.0,42.0,5.0,4.0,8.59,16.29,85.0,10.63,121.43,15.23,8.3,39.0,21.08,26.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1986,1,0,0,0,0,1
528,6.941546762589927,29,2018,1,1,4389,82,74,20,1478,89,29.44,10,7,111,75,0.604871448,140.63,8,0.108108108,119.5,719.0,39.0,4.0,1.0,9.58,18.44,163.0,23.29,123.48,20.1,9.07,10.0,30.4,12.0,5.0,3.0,9.0,17.0,5.67,70.83,1.95,10.3,2.0,55.0,31.5,10.48,9.52,1989,1,0,0,0,0,1
529,6.2559241706161135,31,2020,1,0,4389,82,74,20,1478,89,29.44,10,7,111,75,0.604871448,140.63,8,0.108108108,119.5,719.0,39.0,4.0,1.0,9.58,18.44,473.0,31.53,129.95,24.47,9.3,15.0,37.93,29.0,10.0,10.0,46.0,211.0,52.75,135.26,12.67,16.4,2.0,72.5,50.0,8.7,4.08,1989,1,0,0,0,0,1
530,0.9821428571428572,27,2016,1,0,4389,82,74,20,1478,89,29.44,10,7,111,75,0.604871448,140.63,8,0.108108108,119.5,719.0,39.0,4.0,1.0,9.58,18.44,473.0,31.53,129.95,24.47,9.3,15.0,37.93,29.0,10.0,10.0,46.0,211.0,52.75,135.26,12.67,10.0,0.0,211.0,52.75,135.26,12.67,1989,1,0,0,0,0,1
531,0.4111842105263158,26,2015,1,0,4389,82,74,20,1478,89,29.44,10,7,111,75,0.604871448,140.63,8,0.108108108,119.5,719.0,39.0,4.0,1.0,9.58,18.44,473.0,31.53,129.95,24.47,9.3,15.0,37.93,29.0,10.0,10.0,46.0,211.0,52.75,135.26,12.67,10.0,0.0,211.0,52.75,135.26,12.67,1989,1,0,0,0,0,1
532,8.0,29,2022,0,1,4400,105,99,9,2594,87,25.2,16,18,229,131,0.65612953,135.25,21,0.212121212,30.0,180.0,10.0,0.0,0.0,8.4,18.0,1820.0,28.44,132.46,16.43,8.03,7.0,22.0,77.0,17.0,16.0,80.0,383.0,29.46,121.97,14.97,2.0,0.0,0.0,0.0,6.0,0.0,1993,1,0,0,0,1,0
533,3.806654676258992,25,2018,0,1,4400,105,99,9,2594,87,25.2,16,18,229,131,0.65612953,135.25,21,0.212121212,30.0,180.0,10.0,0.0,0.0,8.4,18.0,437.0,31.21,128.91,0.0,3.0,0.0,0.0,17.0,4.0,12.0,62.0,333.0,30.27,126.14,14.91,1.0,0.0,0.0,0.0,3.0,0.0,1993,1,0,0,0,1,0
534,0.1644736842105263,22,2015,0,0,4400,105,99,9,2594,87,25.2,16,18,229,131,0.65612953,135.25,21,0.212121212,30.0,180.0,10.0,0.0,0.0,8.4,18.0,1820.0,28.44,132.46,16.43,8.03,7.0,22.0,77.0,17.0,16.0,80.0,383.0,29.46,121.97,14.97,16.0,2.0,383.0,29.46,121.97,14.97,1993,1,0,0,0,1,0
535,0.1644736842105263,21,2015,0,0,4401,22,10,6,70,34,31.68,1,0,6,3,0.6,114.75,0,0.0,70.0,420.0,19.0,0.0,0.0,8.6,22.11,68.0,34.0,128.3,26.0,8.88,12.0,38.5,17.0,2.0,1.0,14.0,14.0,0.0,233.33,4.24,1.0,0.0,14.0,0.0,233.33,4.24,1994,1,0,0,0,1,0
536,5.75,27,2022,0,1,4404,107,87,15,1320,64,50.9,6,7,80,58,0.506060606,128.65,6,0.068965517,59.1,355.0,10.0,0.0,0.0,8.6,35.5,785.0,16.7,129.54,36.11,8.46,9.0,50.89,80.0,12.0,11.0,64.0,160.0,16.0,130.08,8.63,16.0,2.0,68.0,48.0,8.5,3.03,1995,1,0,0,0,1,0
537,7.5,21,2016,0,0,4404,107,87,15,1320,64,50.9,6,7,80,58,0.506060606,128.65,6,0.068965517,59.1,355.0,10.0,0.0,0.0,8.6,35.5,151.0,16.78,158.95,91.0,8.51,1.0,129.0,14.0,14.0,9.0,54.0,151.0,16.78,158.95,7.07,15.1,1.0,129.0,91.0,8.51,1.37,1995,1,0,0,0,1,0
538,4.0305755395683445,23,2018,0,1,4404,107,87,15,1320,64,50.9,6,7,80,58,0.506060606,128.65,6,0.068965517,59.1,355.0,10.0,0.0,0.0,8.6,35.5,373.0,14.35,139.18,32.17,8.33,6.0,44.67,41.0,10.0,6.0,19.0,78.0,26.0,150.0,4.49,4.0,2.0,21.0,12.0,10.5,2.82,1995,1,0,0,0,1,0
539,0.6516587677725117,25,2020,0,0,4404,107,87,15,1320,64,50.9,6,7,80,58,0.506060606,128.65,6,0.068965517,59.1,355.0,10.0,0.0,0.0,8.6,35.5,524.0,14.56,127.18,31.86,8.42,7.0,44.71,61.0,11.0,7.0,20.0,64.0,10.67,101.59,3.76,2.0,1.0,21.0,12.0,10.5,1.47,1995,1,0,0,0,1,0
540,0.1644736842105263,30,2015,0,0,4405,5,2,1,19,18,48.67,0,0,1,1,0.526315789,146.15,0,0.0,17.3,105.0,3.0,0.0,0.0,8.34,35.0,19.0,19.0,146.15,35.0,8.34,3.0,48.67,5.0,5.0,2.0,18.0,19.0,19.0,146.15,2.61,0.0,0.0,0.0,0.0,0.0,0.0,1985,1,0,0,0,1,0
541,0.1785714285714285,31,2016,0,0,4405,5,2,1,19,18,48.67,0,0,1,1,0.526315789,146.15,0,0.0,17.3,105.0,3.0,0.0,0.0,8.34,35.0,19.0,19.0,146.15,35.0,8.34,3.0,48.67,5.0,5.0,2.0,18.0,19.0,19.0,146.15,2.61,0.0,0.0,0.0,0.0,0.0,0.0,1985,1,0,0,0,1,0
542,0.4855225988700565,22,2019,0,0,4408,50,37,11,585,67,0.0,8,1,63,14,0.574358974,130.58,1,0.027027027,0.2,2.0,0.0,0.0,0.0,18.0,0.0,228.0,20.73,159.44,0.0,0.0,0.0,0.0,25.0,7.0,6.0,22.0,51.0,10.2,124.39,4.5,6.0,0.0,51.0,10.2,124.39,4.5,1997,1,0,0,0,1,0
543,0.2,25,2022,0,1,4408,50,37,11,585,67,0.0,8,1,63,14,0.574358974,130.58,1,0.027027027,0.2,2.0,0.0,0.0,0.0,18.0,0.0,441.0,23.21,138.24,0.0,18.0,0.0,0.0,40.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,18.0,0.0,1997,1,0,0,0,1,0
544,1.9,30,2022,1,1,4429,15,8,5,56,22,27.54,0,0,3,3,0.535714286,103.7,0,0.0,52.0,312.0,13.0,0.0,0.0,6.88,24.0,32.0,32.0,139.13,21.0,7.0,6.0,24.5,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,26.5,21.0,7.57,18.18,1992,1,0,0,0,0,1
545,0.5598021582733812,26,2018,1,1,4429,15,8,5,56,22,27.54,0,0,3,3,0.535714286,103.7,0,0.0,52.0,312.0,13.0,0.0,0.0,6.88,24.0,32.0,32.0,139.13,21.0,7.0,6.0,24.5,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992,1,0,0,0,0,1
546,0.1785714285714285,19,2016,0,0,4539,43,5,0,1,1,24.6,0,0,0,0,0.0,14.29,0,0.0,162.4,976.0,57.0,8.0,0.0,8.62,17.12,1.0,0.33,20.0,16.97,8.69,32.0,24.56,24.0,7.0,1.0,1.0,1.0,1.0,0.0,0.1,1.0,0.0,1.0,1.0,0.0,0.1,1997,1,0,0,0,1,0
547,0.95,23,2022,0,1,4541,30,25,4,402,54,109.0,4,1,24,21,0.552238806,131.8,2,0.08,14.0,84.0,1.0,0.0,0.0,7.79,84.0,181.0,22.63,119.87,60.0,7.4,1.0,74.0,11.0,4.0,4.0,43.0,94.0,31.33,128.77,15.19,7.0,1.0,47.0,42.0,6.71,6.25,1999,1,0,0,0,1,0
548,0.2239208633093524,19,2018,0,1,4541,30,25,4,402,54,109.0,4,1,24,21,0.552238806,131.8,2,0.08,14.0,84.0,1.0,0.0,0.0,7.79,84.0,181.0,22.63,119.87,60.0,7.4,1.0,74.0,11.0,4.0,4.0,43.0,94.0,31.33,128.77,15.19,4.0,0.0,94.0,31.33,128.77,15.19,1999,1,0,0,0,1,0
549,0.1785714285714285,17,2016,0,0,4541,30,25,4,402,54,109.0,4,1,24,21,0.552238806,131.8,2,0.08,14.0,84.0,1.0,0.0,0.0,7.79,84.0,181.0,22.63,119.87,60.0,7.4,1.0,74.0,11.0,4.0,4.0,43.0,94.0,31.33,128.77,15.19,4.0,0.0,94.0,31.33,128.77,15.19,1999,1,0,0,0,1,0
550,6.991525423728814,26,2019,0,0,4543,14,10,0,90,24,9.0,0,0,7,2,0.444444444,91.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.8,70.73,0.0,0.0,0.0,0.0,6.0,1.0,1.0,9.0,9.0,9.0,69.23,6.29,1.0,0.0,9.0,9.0,69.23,6.29,1993,1,0,0,0,1,0
551,1.1196043165467624,25,2018,0,1,4543,14,10,0,90,24,9.0,0,0,7,2,0.444444444,91.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,71.43,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1993,1,0,0,0,1,0
552,0.1785714285714285,23,2016,0,0,4543,14,10,0,90,24,9.0,0,0,7,2,0.444444444,91.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.8,70.73,0.0,0.0,0.0,0.0,6.0,1.0,1.0,9.0,9.0,9.0,69.23,6.29,1.0,0.0,9.0,9.0,69.23,6.29,1993,1,0,0,0,1,0
553,0.1676829268292683,24,2017,0,0,4543,14,10,0,90,24,9.0,0,0,7,2,0.444444444,91.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.67,74.07,0.0,0.0,0.0,0.0,4.0,4.0,3.0,12.0,20.0,6.67,74.07,3.64,3.0,0.0,20.0,6.67,74.07,3.64,1993,1,0,0,0,1,0
554,9.85251798561151,27,2018,0,1,4552,113,99,30,1514,86,33.59,18,1,136,56,0.581241744,133.39,5,0.050505051,320.4,1924.0,70.0,6.0,0.0,7.33,27.49,480.0,36.92,158.42,26.69,7.15,16.0,31.81,25.0,13.0,11.0,47.0,243.0,34.71,135.75,11.8,40.0,10.0,27.3,24.0,6.83,12.05,1991,1,0,0,0,1,0
555,8.25,31,2022,0,1,4552,113,99,30,1514,86,33.59,18,1,136,56,0.581241744,133.39,5,0.050505051,320.4,1924.0,70.0,6.0,0.0,7.33,27.49,1143.0,22.86,138.55,28.31,7.37,51.0,34.76,84.0,13.0,12.0,39.0,143.0,14.3,116.26,7.07,33.1,5.0,53.0,39.8,7.99,6.85,1991,1,0,0,0,1,0
556,3.571428571428571,25,2016,0,0,4552,113,99,30,1514,86,33.59,18,1,136,56,0.581241744,133.39,5,0.050505051,320.4,1924.0,70.0,6.0,0.0,7.33,27.49,1143.0,22.86,138.55,28.31,7.37,51.0,34.76,84.0,13.0,12.0,39.0,143.0,14.3,116.26,7.07,12.0,0.0,143.0,14.3,116.26,7.07,1991,1,0,0,0,1,0
557,0.8956834532374099,26,2018,0,1,4557,73,13,6,80,39,28.04,1,0,2,6,0.55,135.59,0,0.0,254.4,1528.0,72.0,7.0,2.0,7.93,21.22,14.0,14.0,233.33,72.0,9.58,1.0,115.0,5.0,3.0,1.0,14.0,14.0,14.0,233.33,3.1,7.0,1.0,74.0,42.0,10.57,4.76,1992,1,0,0,0,1,0
558,0.1785714285714285,24,2016,0,0,4557,73,13,6,80,39,28.04,1,0,2,6,0.55,135.59,0,0.0,254.4,1528.0,72.0,7.0,2.0,7.93,21.22,79.0,11.29,138.6,22.44,7.8,59.0,29.19,63.0,15.0,2.0,1.0,1.0,0.0,0.0,0.04,2.0,0.0,1.0,0.0,0.0,0.04,1992,1,0,0,0,1,0
559,9.25,33,2021,0,0,4668,35,27,9,247,33,37.1,1,0,15,17,0.655870445,166.89,1,0.037037037,96.0,576.0,21.0,0.0,0.0,8.11,27.43,186.0,14.31,169.09,31.38,8.26,13.0,43.23,24.0,2.0,2.0,22.0,42.0,42.0,155.56,14.0,8.0,1.0,84.0,48.0,10.5,8.33,1988,1,0,0,0,1,0
560,3.353658536585366,29,2017,0,0,4668,35,27,9,247,33,37.1,1,0,15,17,0.655870445,166.89,1,0.037037037,96.0,576.0,21.0,0.0,0.0,8.11,27.43,186.0,14.31,169.09,31.38,8.26,13.0,43.23,24.0,2.0,2.0,22.0,42.0,42.0,155.56,14.0,2.0,0.0,42.0,42.0,155.56,14.0,1988,1,0,0,0,1,0
561,0.9,34,2022,0,1,4668,35,27,9,247,33,37.1,1,0,15,17,0.655870445,166.89,1,0.037037037,96.0,576.0,21.0,0.0,0.0,8.11,27.43,186.0,14.31,169.09,31.38,8.26,13.0,43.23,24.0,2.0,2.0,22.0,42.0,42.0,155.56,14.0,8.0,1.0,84.0,48.0,10.5,8.33,1988,1,0,0,0,1,0
562,0.1676829268292683,26,2017,0,0,4679,89,87,11,2071,93,0.0,18,11,205,78,0.621921777,138.99,15,0.172413793,1.0,6.0,0.0,0.0,0.0,12.0,0.0,1385.0,26.13,136.32,0.0,12.0,0.0,0.0,62.0,17.0,16.0,74.0,397.0,28.36,140.28,15.51,16.0,2.0,397.0,28.36,140.28,15.51,1991,1,0,0,0,1,0
563,8.75,23,2022,0,1,4684,58,38,12,378,40,34.78,3,0,32,9,0.481481481,116.67,1,0.026315789,170.4,1024.0,36.0,3.0,0.0,7.34,28.44,217.0,14.47,111.28,27.78,6.94,27.0,32.11,42.0,6.0,4.0,10.0,31.0,7.75,65.96,3.14,16.0,3.0,39.33,32.0,7.38,6.98,1999,1,0,0,0,1,0
564,3.58273381294964,19,2018,0,1,4684,58,38,12,378,40,34.78,3,0,32,9,0.481481481,116.67,1,0.026315789,170.4,1024.0,36.0,3.0,0.0,7.34,28.44,217.0,14.47,111.28,22.5,6.17,8.0,23.13,11.0,11.0,5.0,5.0,9.0,0.0,75.0,0.54,30.0,8.0,23.13,22.5,6.17,9.41,1999,1,0,0,0,1,0
565,11.5,29,2022,1,1,4692,32,32,4,828,94,38.63,4,6,58,59,0.707729469,165.6,7,0.21875,31.0,186.0,8.0,1.0,0.0,9.97,23.25,112.0,14.0,125.84,0.0,13.0,0.0,0.0,9.0,4.0,5.0,25.0,42.0,8.4,102.44,5.97,1.0,0.0,0.0,0.0,13.0,0.0,1993,1,0,0,0,0,1
566,0.75,28,2021,1,0,4692,32,32,4,828,94,38.63,4,6,58,59,0.707729469,165.6,7,0.21875,31.0,186.0,8.0,1.0,0.0,9.97,23.25,70.0,23.33,145.83,0.0,13.0,0.0,0.0,4.0,4.0,4.0,44.0,70.0,23.33,145.83,13.86,1.0,0.0,0.0,0.0,13.0,0.0,1993,1,0,0,0,0,1
567,0.9710451977401132,26,2019,1,0,4692,32,32,4,828,94,38.63,4,6,58,59,0.707729469,165.6,7,0.21875,31.0,186.0,8.0,1.0,0.0,9.97,23.25,112.0,14.0,125.84,0.0,13.0,0.0,0.0,9.0,5.0,5.0,25.0,42.0,8.4,102.44,5.97,5.0,0.0,42.0,8.4,102.44,5.97,1993,1,0,0,0,0,1
568,5.25,26,2021,1,0,4693,13,10,5,127,54,33.08,0,1,10,3,0.456692913,118.69,1,0.1,39.4,238.0,13.0,1.0,0.0,10.84,18.31,106.0,26.5,117.78,18.89,11.51,9.0,36.22,10.0,5.0,4.0,54.0,83.0,83.0,133.87,9.55,18.1,3.0,69.33,36.33,11.45,15.0,1995,1,0,0,0,0,1
569,1.3033175355450235,25,2020,1,0,4693,13,10,5,127,54,33.08,0,1,10,3,0.456692913,118.69,1,0.1,39.4,238.0,13.0,1.0,0.0,10.84,18.31,23.0,7.67,82.14,10.17,11.61,6.0,19.67,5.0,5.0,4.0,18.0,23.0,7.67,82.14,2.66,10.1,6.0,19.67,10.17,11.61,20.0,1995,1,0,0,0,0,1
570,6.5,22,2022,0,1,4756,47,45,6,893,75,37.56,11,4,92,31,0.620380739,137.38,8,0.177777778,38.0,228.0,9.0,0.0,0.0,8.89,25.33,241.0,17.21,139.31,18.86,8.0,6.0,25.14,22.0,8.0,7.0,33.0,98.0,16.33,130.67,8.4,10.0,4.0,16.0,15.0,6.4,8.51,2000,1,0,0,0,1,0
571,0.6157823741007193,18,2018,0,1,4756,47,45,6,893,75,37.56,11,4,92,31,0.620380739,137.38,8,0.177777778,38.0,228.0,9.0,0.0,0.0,8.89,25.33,241.0,17.21,139.31,18.86,8.0,6.0,25.14,22.0,8.0,7.0,33.0,98.0,16.33,130.67,8.4,7.0,0.0,98.0,16.33,130.67,8.4,2000,1,0,0,0,1,0
572,3.58273381294964,19,2018,0,1,4766,12,7,3,22,8,57.0,0,0,1,0,0.181818182,66.67,0,0.0,30.0,180.0,5.0,0.0,0.0,9.5,36.0,22.0,5.5,66.67,33.6,9.14,5.0,51.2,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1999,1,0,0,0,1,0
573,1.1,23,2022,0,1,4766,12,7,3,22,8,57.0,0,0,1,0,0.181818182,66.67,0,0.0,30.0,180.0,5.0,0.0,0.0,9.5,36.0,22.0,5.5,66.67,33.6,9.14,5.0,51.2,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.5,0.0,1999,1,0,0,0,1,0
574,7.25,24,2022,0,1,4768,32,12,3,51,20,31.4,0,0,4,2,0.549019608,91.07,0,0.0,108.1,649.0,30.0,1.0,1.0,8.71,21.63,48.0,6.86,97.96,20.68,8.3,25.0,28.6,26.0,9.0,2.0,20.0,25.0,12.5,125.0,1.91,32.1,11.0,21.18,17.55,7.24,20.37,1998,1,0,0,0,1,0
575,3.358812949640287,20,2018,0,1,4768,32,12,3,51,20,31.4,0,0,4,2,0.549019608,91.07,0,0.0,108.1,649.0,30.0,1.0,1.0,8.71,21.63,48.0,6.86,97.96,20.68,8.3,25.0,28.6,26.0,9.0,2.0,20.0,25.0,12.5,125.0,1.91,2.0,0.0,25.0,12.5,125.0,1.91,1998,1,0,0,0,1,0
576,8.0,27,2022,1,1,4777,40,25,12,199,27,24.4,0,0,11,14,0.64321608,155.47,0,0.0,157.3,945.0,48.0,6.0,0.0,7.43,19.69,195.0,15.0,157.26,17.93,7.13,46.0,21.33,35.0,14.0,10.0,27.0,113.0,18.83,179.37,4.94,55.4,20.0,18.25,16.7,6.56,30.77,1995,1,0,0,0,0,1
577,8.061151079136689,23,2018,1,1,4777,40,25,12,199,27,24.4,0,0,11,14,0.64321608,155.47,0,0.0,157.3,945.0,48.0,6.0,0.0,7.43,19.69,195.0,15.0,157.26,17.93,7.13,46.0,21.33,35.0,14.0,10.0,27.0,113.0,18.83,179.37,4.94,0.0,0.0,0.0,0.0,0.0,0.0,1995,1,0,0,0,0,1
578,13.983050847457628,21,2019,1,0,4787,46,36,11,613,55,35.33,3,3,50,31,0.629690049,143.22,4,0.111111111,155.5,935.0,42.0,6.0,1.0,9.52,22.26,95.0,23.75,172.73,19.8,9.79,8.0,32.3,9.0,9.0,8.0,55.0,95.0,23.75,172.73,6.22,8.0,1.0,95.0,23.75,172.73,6.22,1998,1,0,0,0,0,1
579,7.16824644549763,22,2020,1,0,4787,46,36,11,613,55,35.33,3,3,50,31,0.629690049,143.22,4,0.111111111,155.5,935.0,42.0,6.0,1.0,9.52,22.26,95.0,23.75,172.73,19.8,9.79,8.0,32.3,9.0,9.0,8.0,55.0,95.0,23.75,172.73,6.22,33.0,10.0,32.3,19.8,9.79,20.83,1998,1,0,0,0,0,1
580,0.75,26,2021,1,0,4826,5,4,2,14,8,68.0,0,0,1,0,0.285714286,73.68,0,0.0,15.0,90.0,2.0,0.0,0.0,9.07,45.0,6.0,6.0,50.0,66.0,8.18,1.0,90.0,4.0,4.0,3.0,6.0,6.0,6.0,50.0,1.0,3.0,0.0,6.0,6.0,50.0,1.0,1995,1,0,0,0,0,1
581,0.75,27,2022,1,1,4826,5,4,2,14,8,68.0,0,0,1,0,0.285714286,73.68,0,0.0,15.0,90.0,2.0,0.0,0.0,9.07,45.0,6.0,6.0,50.0,66.0,8.18,1.0,90.0,4.0,4.0,3.0,6.0,6.0,6.0,50.0,1.0,11.0,1.0,90.0,66.0,8.18,4.17,1995,1,0,0,0,0,1
582,0.6516587677725117,25,2020,1,0,4826,5,4,2,14,8,68.0,0,0,1,0,0.285714286,73.68,0,0.0,15.0,90.0,2.0,0.0,0.0,9.07,45.0,6.0,6.0,50.0,66.0,8.18,1.0,90.0,4.0,4.0,3.0,6.0,6.0,6.0,50.0,1.0,3.0,0.0,6.0,6.0,50.0,1.0,1995,1,0,0,0,0,1
583,3.884180790960453,21,2019,1,0,4838,10,9,2,106,28,59.0,0,0,3,8,0.566037736,101.92,1,0.111111111,6.5,41.0,1.0,0.0,0.0,8.63,41.0,73.0,14.6,135.19,41.0,8.63,1.0,59.0,7.0,7.0,7.0,28.0,73.0,14.6,135.19,6.77,0.0,0.0,0.0,0.0,0.0,0.0,1998,1,0,0,0,0,1
584,1.0,24,2022,1,1,4838,10,9,2,106,28,59.0,0,0,3,8,0.566037736,101.92,1,0.111111111,6.5,41.0,1.0,0.0,0.0,8.63,41.0,73.0,14.6,135.19,41.0,8.63,1.0,59.0,7.0,7.0,7.0,28.0,73.0,14.6,135.19,6.77,6.5,1.0,59.0,41.0,8.63,2.22,1998,1,0,0,0,0,1
585,3.8,27,2022,0,1,4935,28,17,8,158,25,32.89,0,0,11,7,0.544303797,116.18,0,0.0,75.1,451.0,18.0,3.0,1.0,7.88,25.06,0.0,0.0,0.0,38.4,7.13,5.0,45.6,10.0,7.0,5.0,25.0,64.0,0.0,110.34,5.9,23.0,5.0,27.8,27.6,6.04,11.11,1995,1,0,0,0,1,0
586,0.3884180790960452,24,2019,0,0,4935,28,17,8,158,25,32.89,0,0,11,7,0.544303797,116.18,0,0.0,75.1,451.0,18.0,3.0,1.0,7.88,25.06,0.0,0.0,0.0,38.4,7.13,5.0,45.6,10.0,7.0,5.0,25.0,64.0,0.0,110.34,5.9,5.0,0.0,64.0,0.0,110.34,5.9,1995,1,0,0,0,1,0
587,3.8,21,2022,0,1,4943,54,44,7,600,56,70.0,3,2,44,27,0.563333333,123.97,3,0.068181818,26.1,157.0,4.0,0.0,0.0,10.7,39.25,339.0,16.95,118.53,44.33,9.97,3.0,73.67,30.0,11.0,10.0,25.0,93.0,11.63,112.05,5.08,6.1,1.0,73.0,37.0,11.84,1.69,2001,1,0,0,0,1,0
588,0.3884180790960452,18,2019,0,0,4943,54,44,7,600,56,70.0,3,2,44,27,0.563333333,123.97,3,0.068181818,26.1,157.0,4.0,0.0,0.0,10.7,39.25,339.0,16.95,118.53,44.33,9.97,3.0,73.67,30.0,11.0,10.0,25.0,93.0,11.63,112.05,5.08,10.0,0.0,93.0,11.63,112.05,5.08,2001,1,0,0,0,1,0
589,9.710451977401132,26,2019,0,0,4945,51,47,8,1106,95,41.5,6,6,58,73,0.605786618,141.79,7,0.14893617,17.4,106.0,4.0,0.0,0.0,9.4,26.5,399.0,22.17,120.54,23.5,8.3,4.0,32.5,24.0,9.0,9.0,64.0,230.0,28.75,119.17,16.95,9.0,1.0,230.0,28.75,119.17,16.95,1993,1,0,0,0,1,0
590,4.4,28,2021,0,0,4945,51,47,8,1106,95,41.5,6,6,58,73,0.605786618,141.79,7,0.14893617,17.4,106.0,4.0,0.0,0.0,9.4,26.5,169.0,16.9,122.46,16.0,7.59,4.0,20.25,15.0,11.0,9.0,27.0,129.0,18.43,122.86,7.38,9.0,4.0,18.25,13.5,8.11,6.67,1993,1,0,0,0,1,0
591,4.0,29,2022,0,1,4945,51,47,8,1106,95,41.5,6,6,58,73,0.605786618,141.79,7,0.14893617,17.4,106.0,4.0,0.0,0.0,9.4,26.5,399.0,22.17,120.54,23.5,8.3,4.0,32.5,24.0,9.0,9.0,64.0,230.0,28.75,119.17,16.95,5.0,0.0,0.0,0.0,9.8,0.0,1993,1,0,0,0,1,0
592,2.6,30,2022,1,1,5847,16,13,4,44,15,37.36,0,0,1,3,0.5,100.0,0,0.0,60.0,360.0,14.0,2.0,1.0,8.72,25.71,6.0,3.0,75.0,108.0,8.5,1.0,153.0,5.0,2.0,2.0,3.0,6.0,6.0,100.0,1.9,6.0,1.0,39.0,36.0,6.5,11.11,1992,1,0,0,0,0,1
593,2.4,28,2022,0,1,5861,39,25,6,321,45,40.5,3,0,21,12,0.485981308,117.15,2,0.08,62.0,372.0,14.0,1.0,0.0,9.15,26.57,60.0,8.57,111.11,13.33,6.8,9.0,15.11,13.0,11.0,7.0,14.0,59.0,8.43,111.32,3.35,14.0,7.0,13.14,12.0,6.57,8.43,1994,1,0,0,0,1,0
594,9.0,27,2022,0,1,5976,33,31,10,426,47,20.29,2,0,26,28,0.638497653,134.81,2,0.064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,21.86,134.21,0.0,0.0,0.0,0.0,11.0,11.0,10.0,47.0,153.0,21.86,134.21,8.96,10.0,0.0,153.0,21.86,134.21,8.96,1995,1,0,0,0,1,0
595,5.25,26,2021,0,0,5976,33,31,10,426,47,20.29,2,0,26,28,0.638497653,134.81,2,0.064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,21.86,134.21,0.0,0.0,0.0,0.0,11.0,11.0,10.0,47.0,153.0,21.86,134.21,8.96,10.0,0.0,153.0,21.86,134.21,8.96,1995,1,0,0,0,1,0
